2017-07-01 00:06,7038,2017-07-01 00:18,6096,716,1
2017-07-01 00:07,6264,2017-07-01 00:15,6908,483,0
2017-07-01 00:07,6041,2017-07-01 00:15,6078,493,1
2017-07-01 00:07,6184,2017-07-01 00:15,6907,476,1
2017-07-01 00:07,6203,2017-07-01 00:19,6184,724,1
2017-07-01 00:07,6261,2017-07-01 00:12,6367,289,1
2017-07-01 00:07,6215,2017-07-01 00:41,6910,2044,1
2017-07-01 00:07,6192,2017-07-01 00:21,6008,822,1
2017-07-01 00:07,6366,2017-07-01 00:08,6366,63,1
2017-07-01 00:07,6094,2017-07-01 00:16,6157,490,1
2017-07-01 00:07,6078,2017-07-01 00:31,6306,1399,1
2017-07-01 00:07,6100,2017-07-01 00:18,6040,624,0
2017-07-01 00:07,6067,2017-07-01 00:12,6070,264,1
2017-07-01 00:07,6203,2017-07-01 00:18,7038,638,0
2017-07-01 00:07,6217,2017-07-01 00:32,6380,1466,1
2017-07-01 00:08,6203,2017-07-01 00:18,7038,632,0
2017-07-01 00:08,6142,2017-07-01 00:30,6247,1318,1
2017-07-01 00:08,6192,2017-07-01 00:20,6008,764,1
2017-07-01 00:08,6207,2017-07-01 00:26,6503,1098,1
2017-07-01 00:08,6078,2017-07-01 00:39,6328,1869,1
2017-07-01 00:08,6099,2017-07-01 00:14,6078,363,1
2017-07-01 00:08,6061,2017-07-01 00:23,7072,883,1
2017-07-01 00:08,6021,2017-07-01 00:23,6912,930,1
2017-07-01 00:08,6007,2017-07-01 00:25,6100,1049,0
2017-07-01 00:08,6100,2017-07-01 01:27,6223,4745,1
2017-07-01 00:08,6217,2017-07-01 00:32,6380,1464,1
2017-07-01 00:08,6211,2017-07-01 00:24,6098,936,1
2017-07-01 00:08,6912,2017-07-01 00:18,6185,595,1
2017-07-01 00:08,6078,2017-07-01 00:37,6177,1723,1
2017-07-01 00:08,6912,2017-07-01 00:13,6267,299,1
2017-07-01 00:08,7014,2017-07-01 00:10,6927,101,1
2017-07-01 00:09,6724,2017-07-01 00:27,6026,1130,1
2017-07-01 00:09,6017,2017-07-01 01:01,6233,3161,0
2017-07-01 00:09,6100,2017-07-01 00:18,6040,560,0
2017-07-01 00:09,6366,2017-07-01 00:25,6179,954,1
2017-07-01 00:09,6218,2017-07-01 00:23,6223,839,1
2017-07-01 00:09,6215,2017-07-01 00:15,6183,394,1
2017-07-01 00:09,6247,2017-07-01 00:29,6199,1200,1
2017-07-01 00:09,7034,2017-07-01 00:12,6201,174,1
2017-07-01 00:09,6209,2017-07-01 00:36,7029,1646,0
2017-07-01 00:09,6020,2017-07-01 00:19,6158,568,1
2017-07-01 00:09,6196,2017-07-01 00:39,6420,1761,0
2017-07-01 00:09,6202,2017-07-01 00:21,6179,738,1
2017-07-01 00:09,6354,2017-07-01 00:25,6436,973,1
2017-07-01 00:09,6328,2017-07-01 00:34,6207,1468,1
2017-07-01 00:09,6078,2017-07-01 00:41,6339,1915,1
2017-07-01 00:09,6921,2017-07-01 00:12,10002,180,1
2017-07-01 00:09,6018,2017-07-01 00:14,6119,274,1
2017-07-01 00:09,6255,2017-07-01 00:17,6336,438,1
2017-07-01 00:10,6209,2017-07-01 00:36,7029,1610,1
2017-07-01 00:10,6145,2017-07-01 00:26,6145,1017,1
2017-07-01 00:10,6104,2017-07-01 00:18,6113,525,1
2017-07-01 00:10,6035,2017-07-01 00:30,6349,1200,1
2017-07-01 00:10,6151,2017-07-01 00:15,6157,285,1
2017-07-01 00:10,6255,2017-07-01 00:17,6336,410,1
2017-07-01 00:10,7032,2017-07-01 00:21,7022,674,1
2017-07-01 00:10,6121,2017-07-01 00:31,6209,1258,0
2017-07-01 00:10,6209,2017-07-01 00:36,7041,1573,0
2017-07-01 00:10,6155,2017-07-01 00:15,6187,252,1
2017-07-01 00:10,6247,2017-07-01 00:30,6199,1167,1
2017-07-01 00:10,6913,2017-07-01 00:16,6254,316,1
2017-07-01 00:10,6311,2017-07-01 00:32,6132,1273,0
2017-07-01 00:10,6427,2017-07-01 00:22,6313,714,0
2017-07-01 00:11,6121,2017-07-01 00:31,6209,1227,0
2017-07-01 00:11,6100,2017-07-01 00:26,6100,933,1
2017-07-01 00:11,6023,2017-07-01 00:25,6156,832,1
2017-07-01 00:11,6009,2017-07-01 00:38,6377,1597,1
2017-07-01 00:11,6009,2017-07-01 00:38,6377,1587,1
2017-07-01 00:11,6206,2017-07-01 00:21,6193,602,1
2017-07-01 00:11,6169,2017-07-01 00:23,6137,704,1
2017-07-01 00:11,7074,2017-07-01 00:15,6113,209,1
2017-07-01 00:11,6063,2017-07-01 00:31,6214,1174,1
2017-07-01 00:12,6745,2017-07-01 00:15,6041,205,1
2017-07-01 00:12,6012,2017-07-01 00:21,7073,585,1
2017-07-01 00:12,6745,2017-07-01 00:22,6085,607,1
2017-07-01 00:12,6078,2017-07-01 00:29,7081,1032,1
2017-07-01 00:12,6389,2017-07-01 00:15,6340,196,1
2017-07-01 00:12,6078,2017-07-01 00:29,7081,1032,1
2017-07-01 00:12,6169,2017-07-01 00:23,6137,680,1
2017-07-01 00:12,6078,2017-07-01 00:17,6070,281,1
2017-07-01 00:12,6223,2017-07-01 00:42,6116,1815,1
2017-07-01 00:12,6020,2017-07-01 00:33,6165,1249,1
2017-07-01 00:12,6906,2017-07-01 00:23,6184,676,0
2017-07-01 00:12,6906,2017-07-01 00:23,6184,633,0
2017-07-01 00:12,6020,2017-07-01 00:33,6165,1240,1
2017-07-01 00:12,6183,2017-07-01 00:22,6906,586,1
2017-07-01 00:12,6107,2017-07-01 01:02,6311,2991,1
2017-07-01 00:12,6223,2017-07-01 00:42,6116,1789,1
2017-07-01 00:12,6209,2017-07-01 00:40,6381,1639,0
2017-07-01 00:12,6148,2017-07-01 00:18,7030,331,1
2017-07-01 00:12,6270,2017-07-01 00:17,6343,295,1
2017-07-01 00:13,6729,2017-07-01 00:28,6085,903,1
2017-07-01 00:13,6209,2017-07-01 00:40,6381,1612,0
2017-07-01 00:13,6235,2017-07-01 00:24,6262,667,1
2017-07-01 00:13,6910,2017-07-01 00:23,7029,618,1
2017-07-01 00:13,6100,2017-07-01 00:27,6100,843,0
2017-07-01 00:13,6012,2017-07-01 00:23,7073,644,1
2017-07-01 00:13,6315,2017-07-01 00:26,7011,784,1
2017-07-01 00:13,6729,2017-07-01 00:27,6085,840,1
2017-07-01 00:13,7032,2017-07-01 00:22,6372,516,1
2017-07-01 00:13,6200,2017-07-01 00:19,6190,353,1
2017-07-01 00:13,7032,2017-07-01 00:21,6372,504,1
2017-07-01 00:13,6423,2017-07-01 00:28,7036,894,1
2017-07-01 00:13,6211,2017-07-01 00:17,6213,243,1
2017-07-01 00:13,6037,2017-07-01 00:23,6012,576,1
2017-07-01 00:13,6211,2017-07-01 00:17,6213,240,1
2017-07-01 00:13,6236,2017-07-01 00:49,6078,2171,1
2017-07-01 00:13,6181,2017-07-01 00:23,6154,598,1
2017-07-01 00:13,6306,2017-07-01 00:20,6366,396,1
2017-07-01 00:13,6195,2017-07-01 00:19,6165,321,1
2017-07-01 00:14,7057,2017-07-01 01:00,7040,2797,1
2017-07-01 00:14,6165,2017-07-01 00:29,7046,907,1
2017-07-01 00:14,6050,2017-07-01 00:36,6043,1356,0
2017-07-01 00:14,6050,2017-07-01 00:36,6043,1361,0
2017-07-01 00:14,6215,2017-07-01 00:21,6195,430,1
2017-07-01 00:14,6183,2017-07-01 00:20,6219,369,1
2017-07-01 00:14,6003,2017-07-01 00:24,6145,632,1
2017-07-01 00:14,6906,2017-07-01 00:23,6362,551,1
2017-07-01 00:14,6027,2017-07-01 00:35,6131,1234,1
2017-07-01 00:14,6183,2017-07-01 00:20,6219,363,1
2017-07-01 00:14,6003,2017-07-01 00:27,6087,774,1
2017-07-01 00:14,6247,2017-07-01 00:30,6199,935,0
2017-07-01 00:14,6063,2017-07-01 00:31,6214,1016,0
2017-07-01 00:14,6247,2017-07-01 01:17,6199,3756,0
2017-07-01 00:14,6042,2017-07-01 00:40,6022,1514,0
2017-07-01 00:14,6180,2017-07-01 00:21,6001,405,0
2017-07-01 00:14,7024,2017-07-01 00:29,6328,851,1
2017-07-01 00:15,6003,2017-07-01 00:39,6928,1455,1
2017-07-01 00:15,6083,2017-07-01 00:24,7047,575,1
2017-07-01 00:15,6180,2017-07-01 00:24,6096,557,1
2017-07-01 00:15,6235,2017-07-01 00:42,6064,1614,0
2017-07-01 00:15,6203,2017-07-01 00:23,6215,504,1
2017-07-01 00:15,6247,2017-07-01 00:30,6199,893,0
2017-07-01 00:15,6180,2017-07-01 00:21,6001,379,0
2017-07-01 00:15,6708,2017-07-01 00:35,6375,1209,1
2017-07-01 00:15,6708,2017-07-01 00:35,6375,1222,1
2017-07-01 00:15,6247,2017-07-01 00:30,6199,884,0
2017-07-01 00:15,6236,2017-07-01 00:49,6078,2065,0
2017-07-01 00:15,6912,2017-07-01 00:38,6112,1346,0
2017-07-01 00:15,6222,2017-07-01 00:27,6165,695,1
2017-07-01 00:15,6386,2017-07-01 00:18,6393,166,1
2017-07-01 00:15,7052,2017-07-01 00:20,10002,264,1
2017-07-01 00:15,6229,2017-07-01 00:25,7029,561,1
2017-07-01 00:15,6170,2017-07-01 00:33,6923,1031,1
2017-07-01 00:15,6229,2017-07-01 00:26,6260,635,1
2017-07-01 00:16,6184,2017-07-01 00:23,6018,466,1
2017-07-01 00:16,6064,2017-07-01 00:31,6113,929,1
2017-07-01 00:16,6234,2017-07-01 00:25,6929,574,0
2017-07-01 00:16,6234,2017-07-01 00:25,6929,569,0
2017-07-01 00:16,6043,2017-07-01 00:38,6341,1323,1
2017-07-01 00:16,6053,2017-07-01 00:30,6209,840,1
2017-07-01 00:16,6043,2017-07-01 00:38,6341,1311,0
2017-07-01 00:16,6202,2017-07-01 00:29,6141,770,1
2017-07-01 00:16,6008,2017-07-01 00:30,6155,860,1
2017-07-01 00:16,7072,2017-07-01 00:44,6086,1664,1
2017-07-01 00:16,6129,2017-07-01 00:29,6391,767,0
2017-07-01 00:16,6928,2017-07-01 00:35,7011,1163,1
2017-07-01 00:16,6026,2017-07-01 00:33,6151,1005,1
2017-07-01 00:16,7010,2017-07-01 00:18,6719,118,0
2017-07-01 00:16,6129,2017-07-01 00:29,6391,747,0
2017-07-01 00:16,6059,2017-07-01 00:25,6007,503,1
2017-07-01 00:17,6080,2017-07-01 00:30,6115,835,0
2017-07-01 00:17,6247,2017-07-01 00:29,6199,741,1
2017-07-01 00:17,6926,2017-07-01 00:24,6138,432,1
2017-07-01 00:17,6246,2017-07-01 00:23,6233,365,1
2017-07-01 00:17,6209,2017-07-01 00:34,6155,1062,1
2017-07-01 00:17,6206,2017-07-01 00:32,6184,905,0
2017-07-01 00:17,6247,2017-07-01 00:30,6199,777,0
2017-07-01 00:17,6078,2017-07-01 00:28,6087,659,0
2017-07-01 00:17,6903,2017-07-01 00:29,6163,742,0
2017-07-01 00:17,6187,2017-07-01 00:24,6154,418,1
2017-07-01 00:17,6206,2017-07-01 00:32,6184,898,0
2017-07-01 00:17,6078,2017-07-01 00:28,6087,652,0
2017-07-01 00:17,7007,2017-07-01 00:27,6312,606,0
2017-07-01 00:17,6206,2017-07-01 00:32,6184,884,1
2017-07-01 00:17,6018,2017-07-01 00:21,6116,235,1
2017-07-01 00:17,6247,2017-07-01 00:30,6199,753,1
2017-07-01 00:17,6184,2017-07-01 00:31,6232,846,1
2017-07-01 00:17,6133,2017-07-01 00:32,6368,862,1
2017-07-01 00:17,6008,2017-07-01 00:34,6248,1014,0
2017-07-01 00:18,6188,2017-07-01 00:25,7027,448,1
2017-07-01 00:18,6008,2017-07-01 00:35,6248,1014,0
2017-07-01 00:18,6209,2017-07-01 00:27,6015,575,1
2017-07-01 00:18,6209,2017-07-01 00:27,6015,569,1
2017-07-01 00:18,6184,2017-07-01 00:23,6155,320,1
2017-07-01 00:18,6090,2017-07-01 00:28,6404,565,1
2017-07-01 00:18,6078,2017-07-01 00:30,7031,711,1
2017-07-01 00:18,6039,2017-07-01 00:42,6119,1417,1
2017-07-01 00:18,6072,2017-07-01 00:35,6114,968,1
2017-07-01 00:19,6196,2017-07-01 00:24,6234,346,1
2017-07-01 00:19,6039,2017-07-01 00:42,6119,1398,1
2017-07-01 00:19,6186,2017-07-01 00:24,6167,301,1
2017-07-01 00:19,6063,2017-07-01 00:39,6178,1246,1
2017-07-01 00:19,6186,2017-07-01 00:24,6167,287,1
2017-07-01 00:19,6209,2017-07-01 00:34,6155,929,0
2017-07-01 00:19,6021,2017-07-01 00:26,6307,400,0
2017-07-01 00:19,6021,2017-07-01 00:26,6307,401,1
2017-07-01 00:19,6034,2017-07-01 00:29,6108,589,1
2017-07-01 00:19,6223,2017-07-01 00:37,6234,1054,0
2017-07-01 00:19,6003,2017-07-01 00:25,6018,329,1
2017-07-01 00:19,6021,2017-07-01 00:40,6346,1235,1
2017-07-01 00:20,6015,2017-07-01 00:30,6148,659,1
2017-07-01 00:20,6112,2017-07-01 00:34,6124,861,1
2017-07-01 00:20,6179,2017-07-01 00:34,6191,886,1
2017-07-01 00:20,6025,2017-07-01 00:27,6111,474,1
2017-07-01 00:20,6729,2017-07-01 00:41,6336,1304,0
2017-07-01 00:20,6179,2017-07-01 00:36,7022,957,1
2017-07-01 00:20,6236,2017-07-01 00:39,7045,1148,0
2017-07-01 00:20,6220,2017-07-01 00:35,6385,919,1
2017-07-01 00:20,6220,2017-07-01 00:35,6385,919,1
2017-07-01 00:20,6179,2017-07-01 00:39,6191,1167,1
2017-07-01 00:20,6272,2017-07-01 00:26,6362,341,1
2017-07-01 00:20,6195,2017-07-01 00:36,6134,970,1
2017-07-01 00:20,6217,2017-07-01 00:23,6926,180,1
2017-07-01 00:20,6021,2017-07-01 00:26,6307,343,0
2017-07-01 00:20,6078,2017-07-01 00:24,6202,254,1
2017-07-01 00:20,6719,2017-07-01 00:48,6078,1682,0
2017-07-01 00:20,6184,2017-07-01 00:36,6314,950,1
2017-07-01 00:20,6078,2017-07-01 00:45,6927,1486,1
2017-07-01 00:21,6349,2017-07-01 01:02,6402,2454,0
2017-07-01 00:21,6349,2017-07-01 01:02,6402,2452,0
2017-07-01 00:21,6143,2017-07-01 00:29,6163,467,1
2017-07-01 00:21,6155,2017-07-01 00:49,6324,1667,0
2017-07-01 00:21,6223,2017-07-01 00:36,6234,890,0
2017-07-01 00:21,10002,2017-07-01 00:27,6732,330,1
2017-07-01 00:21,6902,2017-07-01 00:25,6118,190,1
2017-07-01 00:21,6187,2017-07-01 00:28,6141,383,1
2017-07-01 00:21,6902,2017-07-01 00:24,6118,154,1
2017-07-01 00:22,6180,2017-07-01 00:43,6181,1276,1
2017-07-01 00:22,6902,2017-07-01 00:37,7019,934,1
2017-07-01 00:22,6247,2017-07-01 00:29,6199,438,0
2017-07-01 00:22,6349,2017-07-01 01:02,6402,2423,0
2017-07-01 00:22,6227,2017-07-01 00:27,6089,312,1
2017-07-01 00:22,6375,2017-07-01 00:27,6313,329,1
2017-07-01 00:22,6203,2017-07-01 00:33,6097,664,1
2017-07-01 00:22,6061,2017-07-01 00:34,6175,750,0
2017-07-01 00:22,7066,2017-07-01 00:41,6137,1122,1
2017-07-01 00:22,6152,2017-07-01 00:28,6182,380,1
2017-07-01 00:22,6060,2017-07-01 01:03,7017,2438,1
2017-07-01 00:22,6158,2017-07-01 00:27,6183,307,1
2017-07-01 00:22,6020,2017-07-01 00:40,6394,1035,1
2017-07-01 00:22,6221,2017-07-01 00:33,7069,635,1
2017-07-01 00:22,6158,2017-07-01 00:36,6127,818,1
2017-07-01 00:23,6173,2017-07-01 00:39,6161,984,1
2017-07-01 00:23,6303,2017-07-01 00:31,6230,497,1
2017-07-01 00:23,6247,2017-07-01 00:32,6225,552,1
2017-07-01 00:23,6141,2017-07-01 00:51,6710,1692,1
2017-07-01 00:23,6173,2017-07-01 00:39,6161,952,1
2017-07-01 00:23,6372,2017-07-01 00:48,6012,1529,1
2017-07-01 00:23,6408,2017-07-01 00:27,6401,206,1
2017-07-01 00:23,6236,2017-07-01 00:26,6151,167,1
2017-07-01 00:23,6209,2017-07-01 00:40,6391,1026,1
2017-07-01 00:23,6201,2017-07-01 00:30,6154,394,1
2017-07-01 00:23,6100,2017-07-01 00:30,6093,391,1
2017-07-01 00:23,6020,2017-07-01 00:45,6906,1324,1
2017-07-01 00:24,6075,2017-07-01 00:35,6248,668,1
2017-07-01 00:24,6173,2017-07-01 00:31,6148,436,1
2017-07-01 00:24,6075,2017-07-01 00:49,6249,1491,1
2017-07-01 00:24,6901,2017-07-01 00:53,6346,1725,1
2017-07-01 00:24,6912,2017-07-01 00:42,6204,1113,0
2017-07-01 00:24,6180,2017-07-01 00:30,6104,351,1
2017-07-01 00:24,6146,2017-07-01 00:47,6232,1363,1
2017-07-01 00:24,6151,2017-07-01 00:46,6907,1321,1
2017-07-01 00:24,6221,2017-07-01 00:32,7032,481,1
2017-07-01 00:24,6222,2017-07-01 00:28,6184,237,1
2017-07-01 00:24,6015,2017-07-01 00:39,6129,878,1
2017-07-01 00:24,6223,2017-07-01 00:36,6234,695,0
2017-07-01 00:25,6008,2017-07-01 00:41,6129,988,0
2017-07-01 00:25,6086,2017-07-01 00:32,6409,472,1
2017-07-01 00:25,6169,2017-07-01 00:28,6281,187,1
2017-07-01 00:25,6073,2017-07-01 00:45,6418,1209,1
2017-07-01 00:25,6209,2017-07-01 00:31,6181,351,1
2017-07-01 00:25,6206,2017-07-01 00:43,6127,1056,1
2017-07-01 00:25,6231,2017-07-01 00:34,6264,555,0
2017-07-01 00:25,6198,2017-07-01 00:32,6268,424,1
2017-07-01 00:25,6184,2017-07-01 00:31,6181,330,1
2017-07-01 00:25,6202,2017-07-01 00:41,6158,950,1
2017-07-01 00:26,6232,2017-07-01 00:41,6125,913,1
2017-07-01 00:26,6391,2017-07-01 00:49,6161,1419,0
2017-07-01 00:26,6173,2017-07-01 00:38,6141,739,1
2017-07-01 00:26,6216,2017-07-01 00:56,6333,1798,1
2017-07-01 00:26,10002,2017-07-01 00:29,6349,185,1
2017-07-01 00:26,6271,2017-07-01 00:30,6912,246,1
2017-07-01 00:26,6034,2017-07-01 00:31,6038,302,1
2017-07-01 00:26,6221,2017-07-01 00:36,7036,612,1
2017-07-01 00:26,6728,2017-07-01 00:38,6245,675,1
2017-07-01 00:26,6202,2017-07-01 00:28,6209,119,1
2017-07-01 00:26,6093,2017-07-01 00:46,6206,1188,1
2017-07-01 00:26,7028,2017-07-01 00:31,6228,248,1
2017-07-01 00:26,7022,2017-07-01 00:37,7012,645,1
2017-07-01 00:27,6003,2017-07-01 00:55,7016,1709,0
2017-07-01 00:26,6216,2017-07-01 00:58,6324,1864,1
2017-07-01 00:27,6039,2017-07-01 00:47,6132,1210,1
2017-07-01 00:27,6165,2017-07-01 00:37,6373,650,0
2017-07-01 00:27,7022,2017-07-01 00:37,7012,639,1
2017-07-01 00:27,6041,2017-07-01 00:32,6159,317,1
2017-07-01 00:27,10002,2017-07-01 00:30,6349,179,1
2017-07-01 00:27,6252,2017-07-01 00:33,6503,387,0
2017-07-01 00:27,6211,2017-07-01 00:37,6227,624,1
2017-07-01 00:27,6035,2017-07-01 00:40,6159,785,1
2017-07-01 00:27,6184,2017-07-01 00:57,6345,1776,1
2017-07-01 00:27,6715,2017-07-01 00:40,7058,786,0
2017-07-01 00:27,6715,2017-07-01 00:40,7058,774,1
2017-07-01 00:27,6211,2017-07-01 00:51,6227,1417,1
2017-07-01 00:27,6174,2017-07-01 00:39,6133,704,1
2017-07-01 00:28,6041,2017-07-01 00:32,6159,256,0
2017-07-01 00:28,6223,2017-07-01 01:14,6197,2750,1
2017-07-01 00:28,6019,2017-07-01 00:40,6183,740,0
2017-07-01 00:28,6174,2017-07-01 00:39,6133,653,1
2017-07-01 00:28,6019,2017-07-01 00:40,6183,719,0
2017-07-01 00:28,6152,2017-07-01 00:33,7029,282,1
2017-07-01 00:28,7032,2017-07-01 00:40,6215,682,1
2017-07-01 00:28,6274,2017-07-01 00:34,6236,329,1
2017-07-01 00:28,6274,2017-07-01 00:34,6236,319,1
2017-07-01 00:28,6155,2017-07-01 00:37,6201,491,0
2017-07-01 00:29,7032,2017-07-01 00:40,6215,667,1
2017-07-01 00:29,6211,2017-07-01 00:36,6173,460,1
2017-07-01 00:29,6049,2017-07-01 00:49,6209,1257,1
2017-07-01 00:29,6143,2017-07-01 00:37,6024,495,1
2017-07-01 00:29,6012,2017-07-01 00:41,6196,755,1
2017-07-01 00:29,6019,2017-07-01 00:41,7080,738,1
2017-07-01 00:29,6233,2017-07-01 00:46,6368,1061,0
2017-07-01 00:29,6211,2017-07-01 00:34,6229,291,1
2017-07-01 00:29,6156,2017-07-01 00:58,6156,1778,1
2017-07-01 00:29,7076,2017-07-01 00:40,6096,687,1
2017-07-01 00:29,7076,2017-07-01 00:40,6096,666,1
2017-07-01 00:29,6064,2017-07-01 00:34,6087,297,1
2017-07-01 00:29,6233,2017-07-01 00:49,6371,1193,0
2017-07-01 00:29,6434,2017-07-01 00:34,6724,311,1
2017-07-01 00:29,6184,2017-07-01 00:38,6018,506,1
2017-07-01 00:29,6057,2017-07-01 00:32,6086,156,1
2017-07-01 00:29,6058,2017-07-01 00:36,6078,438,1
2017-07-01 00:29,6233,2017-07-01 00:34,7034,290,1
2017-07-01 00:29,6427,2017-07-01 00:34,6732,278,1
2017-07-01 00:29,6427,2017-07-01 00:34,6732,278,1
2017-07-01 00:29,6211,2017-07-01 00:50,6916,1219,1
2017-07-01 00:29,6233,2017-07-01 00:47,6368,1036,0
2017-07-01 00:29,6214,2017-07-01 00:40,6424,652,0
2017-07-01 00:29,6141,2017-07-01 00:42,6219,773,0
2017-07-01 00:29,6107,2017-07-01 00:40,7050,625,1
